start_date,end_date,dayflag,area_id,area_name,staytime_flg,population,rate
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[3].10min~15min,95,0.272
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[4].15min~30min,64,0.182
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[5].30min~1h,32,0.091
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[6].1h~2h,32,0.09
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[7].2h~5h,32,0.091
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[8].5h~12h,32,0.091
20250911,20250913,休日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[9].12h~24h,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[2].5min~10min,31,0.499
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[3].10min~15min,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[4].15min~30min,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[5].30min~1h,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[6].1h~2h,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[7].2h~5h,0,0.0
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[8].5h~12h,31,0.501
20250911,20250913,平日,20c39cf9-d958-40b6-bb7f-ab0c801cae60,米沢織物直売所おりじん,[9].12h~24h,0,0.0
20250911,20250913,休日,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,[2].5min~10min,0,0.0
20250911,20250913,休日,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,[3].10min~15min,0,0.0
20250911,20250913,休日,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,[4].15min~30min,0,0.0
20250911,20250913,休日,22ede8ba-43c3-4adb-89fe-374b2dd192dd,株式会社 川島印刷,[5].30min~1h,32,0.53
